connector_id,connector_name,platform,keyword,pull_time,video_id,video_title,video_description,video_url,channel_id,channel_name,published_at,view_count,like_count,favorite_count,comment_count,thumbnail_url
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,6eaTVZfHSVU,Coca-Cola Popcorn #shorts,,https://www.youtube.com/watch?v=6eaTVZfHSVU,UC-MRZX-PQpcadMd8mlRBqZA,UncDennis,2026-05-31T22:00:02Z,66908,310,0,1,https://i.ytimg.com/vi/6eaTVZfHSVU/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,f-MXWtFXcY4,Coca Cola tu Dance | Cute Kids | Deepak Tulsyan Choreography | G M Dance | Tony kakkar,FACEBOOK: https://www.facebook.com/gmdancecentre ▷ INSTAGRAM: http://instagram.com/gmdcindia ▷ SUBSCRIBE: ...,https://www.youtube.com/watch?v=f-MXWtFXcY4,UCPbUTEjdU04ChIZfi53jczw,G M Dance Centre,2019-04-08T09:26:42Z,200074715,601442,0,0,https://i.ytimg.com/vi/f-MXWtFXcY4/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,zsJpxxrEPlk,Giant Jelly Water 8 #challenge #cocacola #sprite #food,,https://www.youtube.com/watch?v=zsJpxxrEPlk,UC6iUnq-Guo74yDw4KL0ssSA,good leftovers,2024-11-09T19:09:22Z,10659331,133843,0,217,https://i.ytimg.com/vi/zsJpxxrEPlk/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,rRF-d3rLaK4,Coca-Cola O Pepsi #shorts Tom&amp;jerry,,https://www.youtube.com/watch?v=rRF-d3rLaK4,UCOl4x1vXVvAmoo2WgvV2LYw,Arika's World,2025-10-11T13:28:27Z,40236045,223622,0,47,https://i.ytimg.com/vi/rRF-d3rLaK4/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,WVYNMLP8KY8,ToRung comedy: giant bottle of cocacola😂,ToRung comedy: giant bottle of cocacola   ❤️Thank you everyone for always supporting the channel all the time.,https://www.youtube.com/watch?v=WVYNMLP8KY8,UCXbYlU08sOTBktOtjVsvR6w,ToRung,2024-12-08T11:23:19Z,110273366,1573880,0,759,https://i.ytimg.com/vi/WVYNMLP8KY8/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,fAOSScd_Ync,Opening every LABUBU (Coca-Cola),,https://www.youtube.com/watch?v=fAOSScd_Ync,UCxN5YtNlPzfMNvJHgWImTUg,Hungry FAM,2025-10-19T20:55:19Z,57048577,241267,0,74,https://i.ytimg.com/vi/fAOSScd_Ync/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,SmJaL2FHQvU,"Small, Big, Giant Coke Jelly!? 🤤",shorts #short.,https://www.youtube.com/watch?v=SmJaL2FHQvU,UCnwY6Zz-FjqJEeD1Vv6K0bw,LukeDidThat,2024-08-01T10:00:27Z,20170357,416848,0,2234,https://i.ytimg.com/vi/SmJaL2FHQvU/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,MVLVq0I-pxc,Coca cola 2 #somisharma #dance #nehakakkar #tonnykakkar #trendingshorts,,https://www.youtube.com/watch?v=MVLVq0I-pxc,UCMvJuzB3dAdCuuUA3coaEww,Somi Sharma Vlog,2025-10-13T13:31:54Z,4161463,34292,0,227,https://i.ytimg.com/vi/MVLVq0I-pxc/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,jMdQ4pYUQks,"Coca Cola 2 - Tony Kakkar, Neha Kakkar, Junior | Official Video",,https://www.youtube.com/watch?v=jMdQ4pYUQks,UCMxAItR3b4OsJ9oR3XkFVKw,Krishna'S Girl Suchi ,2025-10-14T16:23:37Z,8065969,52926,0,274,https://i.ytimg.com/vi/jMdQ4pYUQks/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,sQLgT-pZUkE,Sprunki OC Coca-Cola Phase 2 #sprunki #sprunkioc #incredibox #incrediboxsprunki #cocacola,,https://www.youtube.com/watch?v=sQLgT-pZUkE,UCnJ2vT0lpvF6sQ8iKa_0O7A,FIRENOM,2025-10-19T12:40:23Z,1597195,8177,0,493,https://i.ytimg.com/vi/sQLgT-pZUkE/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,89pdEea1xww,They All Love Coca Cola Soda,,https://www.youtube.com/watch?v=89pdEea1xww,UCbskUSc4HGQf6g_cPzq_Rwg,Brandon’s Randoms,2026-06-01T20:03:01Z,60001,1603,0,28,https://i.ytimg.com/vi/89pdEea1xww/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,-EUzzZ50rEc,"#video - Coca Cola Ladi Dukaniya Se | Ft. Ankit Jack, Ishita Singh | #Shilpi Raj | New bhojpuri Song",ankitjack #ankitjackcomedy #sachin #cocacola #cocacolaladidukaniyase #shilpiraj #video - Coca Cola Ladi Dukaniya Se | Ft.,https://www.youtube.com/watch?v=-EUzzZ50rEc,UCfggeEiv_51YpbmiZ7myg4g,Jack Music World,2026-03-15T01:00:06Z,3385231,101751,0,2612,https://i.ytimg.com/vi/-EUzzZ50rEc/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,xisXUOxaTks,Who won cocacola or fanta?!😱 #shorts #shortsfeed #viralshorts #challenge,,https://www.youtube.com/watch?v=xisXUOxaTks,UCvxcR3k34ydlpNH28vHCFig,ATROCITY,2025-01-21T13:15:10Z,37760506,355393,0,232,https://i.ytimg.com/vi/xisXUOxaTks/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,h5ws26nCetw,Revealing Coca-Cola Taste SECRET 🤫 #shorts,shorts #cocacola #brands.,https://www.youtube.com/watch?v=h5ws26nCetw,UCisy6taOAeLfyaCqcMQDfig,Max Klymenko,2023-01-17T22:41:35Z,22632351,1056203,0,5258,https://i.ytimg.com/vi/h5ws26nCetw/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,e8pwhY9ciS4,Red Coca-Cola Special Zone Gifts 😱 #shorts,Red Coca-Cola Special Zone Gifts #shorts.,https://www.youtube.com/watch?v=e8pwhY9ciS4,UCUEJIJsLUqEkfoDKtNDhRIA,MR Vs Army,2024-10-01T12:35:12Z,45608845,0,0,119,https://i.ytimg.com/vi/e8pwhY9ciS4/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,AlCoBYKCsBY,Coca cola vs Sprite 😛 #funnyvideo #shorts #shortsfeed #viralvideo #trendingshorts,,https://www.youtube.com/watch?v=AlCoBYKCsBY,UCAwuuvPuSTsVElK4wHt3sPg,Team funcity,2024-08-26T08:00:05Z,20929971,302624,0,35,https://i.ytimg.com/vi/AlCoBYKCsBY/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,AUIaXZuSWPQ,Coca Cola and fanta drinks challenge with mom 👩 #song #comedy #funny #drink #shortvideos #funny,,https://www.youtube.com/watch?v=AUIaXZuSWPQ,UCDiiOJec7xnE8_bmnHL3gKA,Sourav Naryal,2024-10-26T02:26:00Z,4755639,26845,0,11,https://i.ytimg.com/vi/AUIaXZuSWPQ/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,TmMTWYLDyMg,"Coca Cola 2 - Tony Kakkar , Neha Kakkar | Dance Video #shorts #ytshorts #trending #dance",tonykakkar #nehakakkar #cococola #youtube #youtubeshorts #newsong.,https://www.youtube.com/watch?v=TmMTWYLDyMg,UCMaJlujRLV7dEQYsCrobEaQ,D plus Dance company,2025-10-10T15:35:00Z,2731879,19504,0,38,https://i.ytimg.com/vi/TmMTWYLDyMg/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,CAEUvPxmN-g,coca cola 2 | tonny kakkar | Neha kakkar #viral #shorts #trending #youtubeshorts,coca cola 2 | tonny kakkar | Neha kakkar #viral #shorts #trending #youtubeshorts coca cola 2 song coca cola coca cola 2 gana ...,https://www.youtube.com/watch?v=CAEUvPxmN-g,UCrSj-p0XE78ZIENDW2Zk1qA,TS VK DANCE ACADEMY yuvi,2025-10-24T14:37:00Z,7931873,37958,0,112,https://i.ytimg.com/vi/CAEUvPxmN-g/hqdefault.jpg
5,Coca Cola,youtube,Coca Cola,2026-06-02 13:18:28.993176,8U7Ig3LIfc8,The Hidden Effects of Drinking Coca-Cola on Your Body | 3D Digestive System Animation,"MEDICAL EDUCATION VISUALIZATION This 3D animated content explores parasitic organisms, digestive function, and ...",https://www.youtube.com/watch?v=8U7Ig3LIfc8,UCJ7uJdTyIGIy-z3QefFwZ2A,Rulia Khatun World,2025-09-18T13:30:11Z,2138189,7910,0,31,https://i.ytimg.com/vi/8U7Ig3LIfc8/hqdefault.jpg
