connector_id,connector_name,platform,keyword,pull_time,video_id,video_title,comment_id,comment_author,comment_text,comment_like_count,comment_published_at,comment_updated_at,comment_url
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,LDKMRW1KWGw,Amazing miniature TATA Nexon EV Scale Model car #nexon #tatamotors #tatanexon #shorts #nexonev,UgwDPyuiQKpPvCIlkZN4AaABAg,@Sandhyabharti-g6k,0 ullu banate Ho,3,2026-01-29T13:27:42Z,2026-01-29T13:27:42Z,https://www.youtube.com/watch?v=LDKMRW1KWGw&lc=UgwDPyuiQKpPvCIlkZN4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,LDKMRW1KWGw,Amazing miniature TATA Nexon EV Scale Model car #nexon #tatamotors #tatanexon #shorts #nexonev,UgwCUoctiEypaIDwTet4AaABAg,@HamimRahman-n8w,#tata,3,2026-01-01T16:52:49Z,2026-01-01T16:52:49Z,https://www.youtube.com/watch?v=LDKMRW1KWGw&lc=UgwCUoctiEypaIDwTet4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,LDKMRW1KWGw,Amazing miniature TATA Nexon EV Scale Model car #nexon #tatamotors #tatanexon #shorts #nexonev,UgwOsmBW_u12MvWSg4p4AaABAg,@RadhaDevi-e5p,Police ko bhi phone kar dunga,7,2025-11-06T11:22:44Z,2025-11-06T11:22:44Z,https://www.youtube.com/watch?v=LDKMRW1KWGw&lc=UgwOsmBW_u12MvWSg4p4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,LDKMRW1KWGw,Amazing miniature TATA Nexon EV Scale Model car #nexon #tatamotors #tatanexon #shorts #nexonev,Ugw-TY-E5r2KS2QxlaJ4AaABAg,@RadhaDevi-e5p,Buddhi ko dikhaiye chatake hamen De De topiyan buddhi kahin ki,1,2025-11-06T11:22:24Z,2025-11-06T11:22:24Z,https://www.youtube.com/watch?v=LDKMRW1KWGw&lc=Ugw-TY-E5r2KS2QxlaJ4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,LDKMRW1KWGw,Amazing miniature TATA Nexon EV Scale Model car #nexon #tatamotors #tatanexon #shorts #nexonev,UgyOdxWcEKubC9o_dLN4AaABAg,@namirabanu1796,Booking,7,2025-10-08T05:32:08Z,2025-10-08T05:32:08Z,https://www.youtube.com/watch?v=LDKMRW1KWGw&lc=UgyOdxWcEKubC9o_dLN4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,hup-I2pwlLo,Tata Motors Recruitment 2025 || Tata Motors New  Job vacancy 2025 #DailyaJobHunt,UgzQjkDInXnE3io0OjF4AaABAg,@VasanthGogula,Link,0,2026-06-01T15:20:28Z,2026-06-01T15:20:28Z,https://www.youtube.com/watch?v=hup-I2pwlLo&lc=UgzQjkDInXnE3io0OjF4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,hup-I2pwlLo,Tata Motors Recruitment 2025 || Tata Motors New  Job vacancy 2025 #DailyaJobHunt,UgwMCh9Lce99sviIb2h4AaABAg,@kkasipriyan,Dai contact number podunga summa summa job irukku post podathuga correct post podunga,0,2026-05-31T06:35:51Z,2026-05-31T06:35:51Z,https://www.youtube.com/watch?v=hup-I2pwlLo&lc=UgwMCh9Lce99sviIb2h4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,hup-I2pwlLo,Tata Motors Recruitment 2025 || Tata Motors New  Job vacancy 2025 #DailyaJobHunt,Ugzv5wPETH7JqSOya8B4AaABAg,@andesampath9232,How to apply,0,2026-05-28T02:16:45Z,2026-05-28T02:16:45Z,https://www.youtube.com/watch?v=hup-I2pwlLo&lc=Ugzv5wPETH7JqSOya8B4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,hup-I2pwlLo,Tata Motors Recruitment 2025 || Tata Motors New  Job vacancy 2025 #DailyaJobHunt,UgzOA9nPdeYVjAk2pNd4AaABAg,@lunGogou,How to apply the link,0,2026-05-27T17:48:16Z,2026-05-27T17:48:16Z,https://www.youtube.com/watch?v=hup-I2pwlLo&lc=UgzOA9nPdeYVjAk2pNd4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,hup-I2pwlLo,Tata Motors Recruitment 2025 || Tata Motors New  Job vacancy 2025 #DailyaJobHunt,UgxjIbx-9vz1H_G3qNV4AaABAg,@ClassicEditor_50k,Fake hai,0,2026-05-25T06:13:04Z,2026-05-25T06:13:04Z,https://www.youtube.com/watch?v=hup-I2pwlLo&lc=UgxjIbx-9vz1H_G3qNV4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,hup-I2pwlLo,Tata Motors Recruitment 2025 || Tata Motors New  Job vacancy 2025 #DailyaJobHunt,UgxH3U3QXJgbXRoF8Dl4AaABAg,@vipparlaramesh3955,Link,0,2026-05-20T17:02:28Z,2026-05-20T17:02:28Z,https://www.youtube.com/watch?v=hup-I2pwlLo&lc=UgxH3U3QXJgbXRoF8Dl4AaABAg
